"city","yq","cecptrating","totalcost","incentiverate","TOTALOOH","PWRPRICE","WPOOH"
"Laguna Hills",2007 Q3,5886,62760,2.5,32258,0.77199999988079,0.18246636493273
"Laguna Hills",2007 Q4,17352,167676,2.5,32258,0.77199999988079,0.537913075826152
"Laguna Hills",2008 Q1,10529,95910,2.1800000667572,32258,0.77199999988079,0.326399652799306
"Laguna Hills",2008 Q2,3775,31760,2.20000004768372,32258,0.77199999988079,0.117025234050468
"Laguna Hills",2008 Q3,22838.9997558594,203049.609375,2.1400000333786,32258,0.77199999988079,0.708010408452458
"Laguna Hills",2008 Q4,3917,39442,1.89999997615814,32258,0.77199999988079,0.121427242854486
"Laguna Hills",2009 Q1,18887,173901,2.01333332061767,32258,0.77199999988079,0.585498170996342
"Laguna Hills",2009 Q2,8660.00024414062,112378.33984375,1.88333332538605,32258,0.77199999988079,0.268460544489448
"Laguna Hills",2009 Q3,47790,393505.69921875,1.5349999666214,32258,0.77199999988079,1.48149296298593
"Laguna Hills",2009 Q4,38344.9997558594,373386.1484375,1.22500001192093,32258,0.77199999988079,1.18869736982638
"Laguna Hills",2010 Q1,38791,322699.75,1.10000002384186,32258,0.77199999988079,1.20252340504681
"Laguna Hills",2010 Q2,24185,187842,0.89799997806549,32258,0.77199999988079,0.749736499472999
"Laguna Hills",2010 Q3,51714.0004882812,440395.205078125,0.744444423251681,32258,0.77199999988079,1.60313722141116
"Laguna Hills",2010 Q4,23042,189254.626953125,0.769999974966048,32258,0.77199999988079,0.714303428606857
"Laguna Hills",2011 Q1,16846,139466.73828125,0.349999994039536,32258,0.77199999988079,0.522227044454089
"Laguna Hills",2011 Q2,40192.0002441406,373005.94921875,0.5642857168402,32258,0.77199999988079,1.24595449947736
"Laguna Hills",2011 Q3,67795.9997558594,575506.803710938,0.440000002200787,32258,0.77199999988079,2.10168019579203
"Laguna Hills",2011 Q4,49270,410634.99609375,0.286363634196195,32258,0.77199999988079,1.52737305474611
"Laguna Niguel",2007 Q3,5404,60172,2.51999998092651,73244,0.77199999988079,0.0737807875047786
"Laguna Niguel",2007 Q4,13758,126292.0390625,2.84666665395101,73244,0.77199999988079,0.187837911637813
"Laguna Niguel",2008 Q1,3042,16675,2.20000004768372,73244,0.77199999988079,0.0415324122112391
"Laguna Niguel",2008 Q2,12819,126607.62890625,2.20000004768372,73244,0.77199999988079,0.175017748894107
"Laguna Niguel",2008 Q3,11273,127534.1484375,2.20000004768372,73244,0.77199999988079,0.153910217901808
"Laguna Niguel",2008 Q4,7120,58405.279296875,1.89999997615814,73244,0.77199999988079,0.0972093277265032
"Laguna Niguel",2009 Q1,8195,83200.509765625,1.8933333158493,73244,0.77199999988079,0.111886297853749
"Laguna Niguel",2009 Q2,22951.0004882812,216349.83203125,1.68999996185302,73244,0.77199999988079,0.313349905634335
"Laguna Niguel",2009 Q3,28879,234430.521484375,1.53333330154419,73244,0.77199999988079,0.394284856097428
"Laguna Niguel",2009 Q4,47038,422269.169921875,1.42555554707845,73244,0.77199999988079,0.642209600786413
"Laguna Niguel",2010 Q1,13953,131035.4296875,1.30000001192093,73244,0.77199999988079,0.190500245753918
"Laguna Niguel",2010 Q2,27851,255402.5390625,0.962499976158142,73244,0.77199999988079,0.38024957675714
"Laguna Niguel",2010 Q3,41733,329368.59765625,0.947777748107909,73244,0.77199999988079,0.569780459832887
"Laguna Niguel",2010 Q4,16690,164234.05078125,1.14999996622403,73244,0.77199999988079,0.22786849434766
"Laguna Niguel",2011 Q1,5722.99975585938,72152,0.349999994039536,73244,0.77199999988079,0.0781360897255663
"Laguna Niguel",2011 Q2,25675.9997558594,234714.357421875,0.457142855439868,73244,0.77199999988079,0.350554308282718
"Laguna Niguel",2011 Q3,61359,505270.158203125,0.373076915740967,73244,0.77199999988079,0.837734148872263
"Laguna Niguel",2011 Q4,19111,156906.998046875,0.409999990463257,73244,0.77199999988079,0.260922396373764
"Lancaster",2007 Q3,20675,182245,2.5,111252,0.77199999988079,0.185839355696976
"Lancaster",2007 Q4,7860,71388.609375,2.49500000476837,111252,0.77199999988079,0.0706504152734333
"Lancaster",2008 Q1,4612,41575,2.5,111252,0.77199999988079,0.0414554345090425
"Lancaster",2008 Q2,16445,158890,2.30000003178915,111252,0.77199999988079,0.147817567324632
"Lancaster",2008 Q3,24421,173297.98046875,2.29600005149842,111252,0.77199999988079,0.219510660482508
"Lancaster",2008 Q4,20856,176142.158203125,2.20000004768372,111252,0.77199999988079,0.187466292740805
"Lancaster",2009 Q1,17694.0002441406,138025.109375,2.20000004768372,111252,0.77199999988079,0.159044333981777
"Lancaster",2009 Q2,20708,164544.62109375,2.38249999284744,111252,0.77199999988079,0.186135979577895
"Lancaster",2009 Q3,43402.0004882812,370136.4609375,1.89999997615814,111252,0.77199999988079,0.390123328014609
"Lancaster",2009 Q4,7689,61182,1.89999997615814,111252,0.77199999988079,0.0691133642541258
"Lancaster",2010 Q1,26617,260466.69921875,1.82599997520447,111252,0.77199999988079,0.239249631467299
"Lancaster",2010 Q2,48303,419272.360351562,1.67545450817455,111252,0.77199999988079,0.434176464243339
"Lancaster",2010 Q3,97082.9998779297,847350.6015625,1.54363632202148,111252,0.77199999988079,0.872640490759085
"Lancaster",2010 Q4,213146,2006552.98681641,1.51808506884473,111252,0.77199999988079,1.91588465825333
"Lancaster",2011 Q1,117873,1046215.1640625,1.31137930113694,111252,0.77199999988079,1.05951353683529
"Lancaster",2011 Q2,165337,1404487.80273438,1.09102566272785,111252,0.77199999988079,1.48614856362133
"Lancaster",2011 Q3,267159.000488281,2317560.80957031,0.985535728079933,111252,0.77199999988079,2.40138604688708
"Lancaster",2011 Q4,173066,1251429.8984375,0.649999976158142,111252,0.77199999988079,1.55562147197354
"Lemoore",2007 Q3,11570,108064.25,2.30000003178915,18111,0.785000011324882,0.638838275081442
"Lemoore",2007 Q4,3846,41725,2.19000005722046,18111,0.785000011324882,0.212357131025344
"Lemoore",2008 Q1,9839,86971,2.20000004768372,18111,0.785000011324882,0.543261001601237
"Lemoore",2008 Q2,18385,162865,1.89999997615814,18111,0.785000011324882,1.01512892717133
"Lemoore",2008 Q3,5640,55723,1.89999997615814,18111,0.785000011324882,0.311412953453702
"Lemoore",2008 Q4,8902,84279,1.89999997615814,18111,0.785000011324882,0.491524487880294
"Lemoore",2009 Q1,4269,43531,1.54999995231628,18111,0.785000011324882,0.235713102534371
"Lemoore",2009 Q2,19805,179195,1.54999995231628,18111,0.785000011324882,1.09353431616145
"Lemoore",2009 Q3,46638,374505.5,1.45799996852875,18111,0.785000011324882,2.57512009276131
"Lemoore",2009 Q4,10826,58689.048828125,1.0900000333786,18111,0.785000011324882,0.597758268455635
"Lemoore",2010 Q1,30948,225034.619140625,1.09833335876465,18111,0.785000011324882,1.70879575948319
"Lemoore",2010 Q2,41113.9995117188,284020.23828125,0.737999987602234,18111,0.785000011324882,2.27011205961674
"Lemoore",2010 Q3,62934,468250.327148438,0.643636345863342,18111,0.785000011324882,3.4749047540169
"Lemoore",2010 Q4,10591,67697.98828125,0.349999994039536,18111,0.785000011324882,0.584782728728397
"Lemoore",2011 Q1,8789,74643.640625,0.349999994039536,18111,0.785000011324882,0.485285185798686
"Lemoore",2011 Q2,52365,459616,0.336249995976687,18111,0.785000011324882,2.89133675666722
"Lemoore",2011 Q3,37504,297424.50390625,0.349999994039536,18111,0.785000011324882,2.07078571034178
"Lemoore",2011 Q4,30264,219691.1328125,0.283333331346512,18111,0.785000011324882,1.67102865661753
"Lincoln",2007 Q3,39149,386899.580078125,2.3555555873447,47598,0.785000011324882,0.822492541703433
"Lincoln",2007 Q4,34155,327089,2.19875004887581,47598,0.785000011324882,0.717572166897769
"Lincoln",2008 Q1,35013,352301.139648438,2.12888892491659,47598,0.785000011324882,0.735598134375394
"Lincoln",2008 Q2,31673,301047.84765625,1.90099997520447,47598,0.785000011324882,0.665427118786504
"Lincoln",2008 Q3,91673,966743.13671875,1.89949997663498,47598,0.785000011324882,1.92598428505399
"Lincoln",2008 Q4,46475,447179.791015625,1.69416663050651,47598,0.785000011324882,0.976406571704693
"Lincoln",2009 Q1,42605,410320.359375,1.54999995231628,47598,0.785000011324882,0.89510063448044
"Lincoln",2009 Q2,71316,658004.9296875,1.54999995231628,47598,0.785000011324882,1.49829824782554
"Lincoln",2009 Q3,136493.99987793,1103041.07910156,1.33121210517305,47598,0.785000011324882,2.8676414949773
"Lincoln",2009 Q4,78013,647149.9375,1.10000002384186,47598,0.785000011324882,1.6389974368671
"Lincoln",2010 Q1,180228.000488281,1365642.8984375,1.09815791719838,47598,0.785000011324882,3.78646162629273
"Lincoln",2010 Q2,181570.000244141,1473866.24414062,0.681136347353459,47598,0.785000011324882,3.81465608311569
"Lincoln",2010 Q3,90363,757583.162109375,0.647307671033419,47598,0.785000011324882,1.89846212025715
"Lincoln",2010 Q4,77190,623220.798828125,0.424999989569187,47598,0.785000011324882,1.62170679440313
"Lincoln",2011 Q1,57061,478053.595703125,0.349999994039536,47598,0.785000011324882,1.19881087440649
"Lincoln",2011 Q2,120355,1126480.71289062,0.349687494337559,47598,0.785000011324882,2.52857262910206
"Lincoln",2011 Q3,129006,986229.396484375,0.342333328723908,47598,0.785000011324882,2.71032396319173
"Lincoln",2011 Q4,123142.999755859,1056491.87695312,0.25,47598,0.785000011324882,2.58714651363207
"Livermore",2007 Q3,46141.9997558594,369615.76953125,2.47272727706216,81183,0.785000011324882,0.568370222286185
"Livermore",2007 Q4,30172,255537,2.15714289460864,81183,0.785000011324882,0.371654164049124
"Livermore",2008 Q1,57392,541829,2.10000002384186,81183,0.785000011324882,0.706946035500043
"Livermore",2008 Q2,41730,393481.9296875,1.89999997615814,81183,0.785000011324882,0.514023871992905
"Livermore",2008 Q3,119061,1166869.75390625,1.88818179838585,81183,0.785000011324882,1.46657551457818
"Livermore",2008 Q4,88846,1142235.23046875,1.73599997758865,81183,0.785000011324882,1.09439168298782
"Livermore",2009 Q1,30616,374075.240234375,1.54999995231628,81183,0.785000011324882,0.37712328935861
"Livermore",2009 Q2,63864,607056.2109375,1.45357138769967,81183,0.785000011324882,0.786667159380659
"Livermore",2009 Q3,107169.000244141,840835.474609375,1.43437497317791,81183,0.785000011324882,1.32009164780977
"Livermore",2009 Q4,60454,575964.6796875,1.10000002384186,81183,0.785000011324882,0.744663291575823
"Livermore",2010 Q1,86392.9995117188,647015.919921875,1.04062502086163,81183,0.785000011324882,1.06417599142331
"Livermore",2010 Q2,132910,1112790.640625,0.698518501387702,81183,0.785000011324882,1.63716541640491
"Livermore",2010 Q3,135030.000244141,1098869.33691406,0.643571408731597,81183,0.785000011324882,1.66327926098002
"Livermore",2010 Q4,48441,368995.33984375,0.37499999254942,81183,0.785000011324882,0.596688961974798
"Livermore",2011 Q1,69538,567216.8203125,0.349411759306403,81183,0.785000011324882,0.856558639123954
"Livermore",2011 Q2,89854,782393.327148438,0.349999994039536,81183,0.785000011324882,1.10680807558233
"Livermore",2011 Q3,166163.000488281,1389934.07763672,0.344761899539403,81183,0.785000011324882,2.04677088169052
"Livermore",2011 Q4,97317,749139.14453125,0.25,81183,0.785000011324882,1.19873618861092
"Long Beach",2007 Q3,20992,214488.6015625,2.49833333492279,269154,0.77199999988079,0.0779925247256218
"Long Beach",2007 Q4,50545,464518.388671875,2.50499999523163,269154,0.77199999988079,0.187792119009935
"Long Beach",2008 Q1,144996,1360195.84765625,2.5069565254709,269154,0.77199999988079,0.538710180788693
"Long Beach",2008 Q2,96315.9997558594,995229.666015625,2.29137933665309,269154,0.77199999988079,0.357847179517523
"Long Beach",2008 Q3,65566.9998779297,715785.697265625,2.20000004768372,269154,0.77199999988079,0.243604032925127
"Long Beach",2008 Q4,30655,324594.390625,2.20166671276093,269154,0.77199999988079,0.113893904604799
"Long Beach",2009 Q1,38544,375936.01171875,2.20000004768372,269154,0.77199999988079,0.14320426224392
"Long Beach",2009 Q2,78319.0001220703,778715.158203125,2.00760000228882,269154,0.77199999988079,0.290982114782133
"Long Beach",2009 Q3,87646,808436.744140625,1.89999997615814,269154,0.77199999988079,0.325635138247992
"Long Beach",2009 Q4,100476,967822.26953125,1.89838707447052,269154,0.77199999988079,0.373303016117167
"Long Beach",2010 Q1,66447.0000610352,640714.90625,1.8879999756813,269154,0.77199999988079,0.246873537309626
"Long Beach",2010 Q2,98773,895744.692382812,1.7099999666214,269154,0.77199999988079,0.366975783380518
"Long Beach",2010 Q3,68740,688743.451171875,1.54999995799291,269154,0.77199999988079,0.255392823439369
"Long Beach",2010 Q4,90394,734951.448242188,1.52384611734977,269154,0.77199999988079,0.335844906633377
"Long Beach",2011 Q1,111213,993964.154296875,1.28599999348322,269154,0.77199999988079,0.413194676653514
"Long Beach",2011 Q2,87698,776899.12109375,1.09791669249535,269154,0.77199999988079,0.325828336194149
"Long Beach",2011 Q3,101398,845402.491210938,0.93333334128062,269154,0.77199999988079,0.376728564316339
"Long Beach",2011 Q4,88369,660842.56640625,0.649999976158142,269154,0.77199999988079,0.328321332768601
"Los Altos",2007 Q3,180510,1982297.1796875,2.41400001645088,35906,0.785000011324882,5.02729348855345
"Los Altos",2007 Q4,136644.000244141,1479875.32226562,2.19971433367048,35906,0.785000011324882,3.80560352710245
"Los Altos",2008 Q1,75470,796414.669921875,2.16611115137736,35906,0.785000011324882,2.10187712360051
"Los Altos",2008 Q2,37807.9998779297,384132.490234375,1.89909088611603,35906,0.785000011324882,1.05297164479278
"Los Altos",2008 Q3,43923,474237.1484375,1.88999997485768,35906,0.785000011324882,1.2232774466663
"Los Altos",2008 Q4,52223,541237.64453125,1.74928568090711,35906,0.785000011324882,1.45443658441486
"Los Altos",2009 Q1,28842,257327.240234375,1.54999995231628,35906,0.785000011324882,0.803264078427004
"Los Altos",2009 Q2,95428,911486.37109375,1.5414285319192,35906,0.785000011324882,2.65771737314098
"Los Altos",2009 Q3,164207.000244141,1483012.7734375,1.4510344554638,35906,0.785000011324882,4.57324681791736
"Los Altos",2009 Q4,84928,724161.1796875,1.09550002217293,35906,0.785000011324882,2.36528713863978
"Los Altos",2010 Q1,88598,790312.771484375,1.10000002384186,35906,0.785000011324882,2.46749846822258
"Los Altos",2010 Q2,92401,838029.7734375,0.681666655672921,35906,0.785000011324882,2.57341391410906
"Los Altos",2010 Q3,88932,746821.951171875,0.636666647025517,35906,0.785000011324882,2.47680053472957
"Los Altos",2010 Q4,27054,238164.390625,0.349999994039536,35906,0.785000011324882,0.753467387066229
"Los Altos",2011 Q1,30980,260361.5,0.349999994039536,35906,0.785000011324882,0.862808444271152
"Los Altos",2011 Q2,53076.9997558594,434594.5,0.345454541119663,35906,0.785000011324882,1.47822090335485
"Los Altos",2011 Q3,102199,792077.974609375,0.345238089561463,35906,0.785000011324882,2.84629309864647
"Los Altos",2011 Q4,36693,283513.560546875,0.25,35906,0.785000011324882,1.02191834233833
"Los Gatos",2007 Q3,116663.000244141,1206181.6484375,2.42458334565163,32217,0.785000011324882,3.62116274774624
"Los Gatos",2007 Q4,89565,879314.76171875,2.19333337602162,32217,0.785000011324882,2.78005400875314
"Los Gatos",2008 Q1,49805,617864.03125,2.19866671562195,32217,0.785000011324882,1.54592295992799
"Los Gatos",2008 Q2,24827,266127,1.89999997615814,32217,0.785000011324882,0.770617996709812
"Los Gatos",2008 Q3,59926.9995117188,682319.55859375,1.89999997615814,32217,0.785000011324882,1.86010489839894
"Los Gatos",2008 Q4,67643,643135.9296875,1.79533331394195,32217,0.785000011324882,2.09960579818108
"Los Gatos",2009 Q1,2973,30450,1.54999995231628,32217,0.785000011324882,0.0922804730421827
"Los Gatos",2009 Q2,122945,1201800.25,1.56699995398521,32217,0.785000011324882,3.81615296272154
"Los Gatos",2009 Q3,130600,1069816.16210938,1.4095833102862,32217,0.785000011324882,4.05376043703635
"Los Gatos",2009 Q4,99074.9998779297,821217.232421875,1.0943750217557,32217,0.785000011324882,3.07523977645124
"Los Gatos",2010 Q1,127201,1080270.65234375,1.07880002498627,32217,0.785000011324882,3.94825713132818
"Los Gatos",2010 Q2,111797,939984.67578125,0.666842087319023,32217,0.785000011324882,3.47012446844833
"Los Gatos",2010 Q3,87125,629668.306640625,0.648124977946281,32217,0.785000011324882,2.70431759630009
"Los Gatos",2010 Q4,45603,424253.2421875,0.423333324491978,32217,0.785000011324882,1.41549492503958
"Los Gatos",2011 Q1,47068,385894.747070312,0.349999994039536,32217,0.785000011324882,1.46096781202471
"Los Gatos",2011 Q2,56585,488611.19921875,0.349999994039536,32217,0.785000011324882,1.75637086010491
"Los Gatos",2011 Q3,129446,934749.1796875,0.339999994635582,32217,0.785000011324882,4.01794083868765
"Los Gatos",2011 Q4,8757,77549,0.25,32217,0.785000011324882,0.271813017971878
"Madera",2007 Q3,54601,475622.8125,2.32000002861023,29751,0.785000011324882,1.8352660414776
"Madera",2007 Q4,45765,416617.359375,2.19888893763225,29751,0.785000011324882,1.53826762125643
"Madera",2008 Q1,11391,105444.16015625,2.20000004768372,29751,0.785000011324882,0.382877886457598
"Madera",2008 Q2,40402,325228.060546875,1.89624997973442,29751,0.785000011324882,1.35800477294881
"Madera",2008 Q3,59545.9997558594,550937,1.89999997615814,29751,0.785000011324882,2.00147893367817
"Madera",2008 Q4,50533,449461.98828125,1.69857139246804,29751,0.785000011324882,1.69853114181036
"Madera",2009 Q1,63820,496312.970703125,1.54999995231628,29751,0.785000011324882,2.14513797855534
"Madera",2009 Q2,18166,141805.47265625,1.53749996423721,29751,0.785000011324882,0.610601324325233
"Madera",2009 Q3,65220,518717.44921875,1.4218181588433,29751,0.785000011324882,2.19219522032873
"Madera",2009 Q4,33016,227918.921875,1.02333335081736,29751,0.785000011324882,1.10974421027865
"Madera",2010 Q1,101663,731249.791015625,1.05636365847154,29751,0.785000011324882,3.41712883600551
"Madera",2010 Q2,65538,531298.685546875,0.648461516086872,29751,0.785000011324882,2.2028839366744
"Madera",2010 Q3,137619.999755859,1137080.61132812,0.628888870278994,29751,0.785000011324882,4.62572685811769
